tijd,N2O4,N2O5,T
690,0.006661311838523566,0.012903060417708518,351.99872834478913
700,0.006695691129117669,0.013066077772636952,333.05170880048104
710,0.006732047407056789,0.012699423663562637,331.776920711929
720,0.006566619083627063,0.012723238419009953,323.6435687110038
730,0.006703824289034977,0.013379248101210276,314.6110215639043
740,0.006807148020278924,0.012377970271274808,323.7313743590036
750,0.00688281472436125,0.01280996074846591,319.7715921108747
760,0.006659626728857549,0.012970208791618977,322.0421733051572
770,0.006804876927188846,0.012810507348118281,322.5570196090425
780,0.007085250738937489,0.012963508084021408,313.57910584645555
790,0.0068368901788271805,0.012633937107070135,332.38787263246604
800,0.00672001545425295,0.01277604010808167,330.1168590208274
810,0.006962747276605728,0.012499847475933268,324.62969246585106
820,0.006794342582629619,0.01264166124920772,338.3556810928507
830,0.006929741188411281,0.012487580137365431,332.8155476351609
840,0.007180306809749462,0.01307667904776444,316.88501723574797
850,0.00683438297750286,0.0131381608942341,322.19055549021897
860,0.006975234292132053,0.01301329300317055,320.7573969983325
870,0.006917686497256978,0.011985135455231563,320.12038752684106
880,0.006902388454143884,0.01249715921359423,337.4860838315876
890,0.006749652979932553,0.012705207733708444,327.6706820768695
900,0.007159449209957087,0.01245082034989885,334.4189352609544
910,0.006970261241475981,0.01256814917625161,329.8365802870159
920,0.0070061308687275215,0.012666695808356365,327.272372118713
930,0.006933572326737904,0.012850442366664378,331.14402453571654
940,0.007217984735907863,0.012504587551061165,340.7583200464349
950,0.006730850472857562,0.01278371634435691,330.6615579925256
960,0.0070515764582472565,0.012663523290771223,325.45577380027123
970,0.006950443740862511,0.012672603623510912,332.3694022219679
980,0.007076968389244889,0.012646537133751981,332.69620462204864
990,0.007076826944652961,0.01303321285315195,330.9315874763536
1000,0.006923358221312652,0.01268145574342672,331.7006826174245
1010,0.007132277385867636,0.012820175930785669,327.5830199997893
1020,0.007232354758444788,0.012674152973287278,330.39213644893925
1030,0.007029219126051074,0.012770398024145882,333.99809327961924
1040,0.007179705648837923,0.01303524070907848,335.34916414011155
1050,0.007071168289469621,0.013001784550550005,324.7881304783752
1060,0.007118908668299548,0.0127937179956989,327.4501315421588
1070,0.007161921010030119,0.012617439651737021,340.492653502833
1080,0.006939583406909704,0.01251607763422153,334.38592186200356
1090,0.007198470427939033,0.012987912091889526,330.923204873373
